app_id,genres,player_support,indie
762916,Action,Singleplayer,False
764030,,Singleplayer,False
785770,Action,Multiplayer,False
817540,RPG,Multiplayer,False
844920,Adventure,Singleplayer,True
857320,RPG,Singleplayer,False
863810,Action,Singleplayer,False
871530,Strategy,Singleplayer,False
891360,Action,Multiplayer,True
899070,Adventure,Singleplayer,False
907370,Adventure,Singleplayer,True
926860,RPG,Singleplayer,False
951530,Action,Singleplayer,True
957440,Adventure,Singleplayer,False
986310,Action,Singleplayer,True
992171,Action,Singleplayer,False
1015920,Action,Singleplayer,True
1020820,,Singleplayer,False
1032590,Action,Singleplayer,True
1034900,Action,Singleplayer,False
1061920,Adventure,Singleplayer,True
1076015,Action,Singleplayer,False
1096930,Strategy,Singleplayer,False
1147110,Adventure,Singleplayer,True
1147970,Adventure,Singleplayer,False
1172190,Adventure,Singleplayer,False
1746860,,Singleplayer,False
1920780,,Singleplayer,False
1185490,RPG,Singleplayer,False
1186030,Action,Singleplayer,True
1195410,RPG,Singleplayer,True
1230279,Simulation,Singleplayer,False
1235730,Adventure,Singleplayer,False
1254980,Strategy,Singleplayer,True
1245540,,Singleplayer,True
1301020,Adventure,Singleplayer,False
1352582,,Singleplayer,True
1364036,Simulation,Singleplayer,False
1459360,Action,Singleplayer,True
1476800,Adventure,Singleplayer,True
1490116,Simulation,Singleplayer,False
1524820,Action,Singleplayer,False
1544407,Action,Singleplayer,False
1564560,,Singleplayer,False
1590710,Action,Singleplayer,False
1590910,Action,Singleplayer,True
1623000,Action,Singleplayer,False
1636150,Strategy,Singleplayer,False
1642950,Simulation,Singleplayer,True
1650830,,Singleplayer,True
1279610,,Singleplayer,False
1656780,RPG,Multiplayer,False
1696220,,Singleplayer,False
1718910,,Singleplayer,True
2147340,Sports,Singleplayer,True
1726400,Adventure,Singleplayer,True
1770490,Action,Multiplayer,False
1778210,Adventure,Singleplayer,False
1793070,Simulation,Singleplayer,True
1798051,Action,Singleplayer,False
1871470,Adventure,Multiplayer,False
1892620,Simulation,Multiplayer,True
1917920,Adventure,Singleplayer,False
1946430,Adventure,Singleplayer,False
1978330,,Singleplayer,True
1980980,Action,Singleplayer,False
1986240,,Singleplayer,True
2015100,,Singleplayer,True
2050740,Adventure,Singleplayer,False
2057710,Simulation,Singleplayer,True
2089110,Simulation,Singleplayer,False
2162160,RPG,Singleplayer,True
2015890,,Singleplayer,False
2246400,Adventure,Singleplayer,True
130,Action,Singleplayer,False
32610,Action,Singleplayer,False
40930,Adventure,Singleplayer,True
42881,Strategy,Singleplayer,False
63960,Strategy,Singleplayer,False
208541,RPG,Singleplayer,True
242920,Strategy,Singleplayer,True
250300,Simulation,Singleplayer,False
272230,Action,Multiplayer,True
277821,Action,Singleplayer,False
282030,Action,Singleplayer,True
297791,Simulation,Singleplayer,True
299230,RPG,Singleplayer,False
312300,RPG,Singleplayer,True
358350,Action,Singleplayer,False
395200,Action,Multiplayer,True
235460,,Singleplayer,False
1282531,Adventure,Singleplayer,False
411310,Strategy,Multiplayer,False
417465,Action,Singleplayer,False
431180,Action,Multiplayer,False
457840,Action,Singleplayer,True
461170,Adventure,Singleplayer,True
463760,Adventure,Singleplayer,True
464202,Action,Singleplayer,False
470260,Adventure,Singleplayer,True
522334,Action,Singleplayer,False
545430,Action,Singleplayer,True
561740,Adventure,Singleplayer,True
591420,Action,Singleplayer,True
610190,Action,Singleplayer,False
650570,Adventure,Singleplayer,True
684851,Simulation,Singleplayer,False
735000,Action,Singleplayer,False
741350,Action,Multiplayer,False
760160,Action,Multiplayer,False
765210,Adventure,Singleplayer,True
771420,Action,Singleplayer,True
785910,Action,Singleplayer,True
787740,Simulation,Multiplayer,False
585290,Adventure,Singleplayer,True
2273430,,Singleplayer,False
809230,Action,Multiplayer,True
815410,Adventure,Singleplayer,True
836760,Action,Singleplayer,False
880850,Action,Multiplayer,False
887050,Action,Singleplayer,False
890970,,Singleplayer,True
939450,Simulation,Singleplayer,True
950140,,Singleplayer,True
953580,Adventure,Multiplayer,False
971120,Adventure,Singleplayer,True
973760,Adventure,Multiplayer,False
977630,Adventure,Singleplayer,True
1052990,Adventure,Singleplayer,False
1054730,Strategy,Singleplayer,True
1078840,Strategy,Singleplayer,False
1097530,Strategy,Singleplayer,False
1098170,,Singleplayer,False
1112240,Action,Singleplayer,False
1126750,Action,Multiplayer,False
1128000,Adventure,Multiplayer,True
1139280,Adventure,Singleplayer,True
1180120,Action,Singleplayer,True
1184820,Adventure,Singleplayer,True
1189100,Strategy,Singleplayer,False
1206330,,Singleplayer,True
1235760,Adventure,Singleplayer,False
1236370,Strategy,Singleplayer,True
1266130,,Singleplayer,True
1268140,Adventure,Singleplayer,False
1271750,Adventure,Singleplayer,True
1305590,Action,Singleplayer,True
1378800,Adventure,Multiplayer,False
1389360,RPG,Singleplayer,True
1416720,Strategy,Singleplayer,False
1417880,Action,Singleplayer,False
1449230,,Singleplayer,True
1449883,Action,Singleplayer,False
1464930,RPG,Singleplayer,True
1543270,Strategy,Singleplayer,False
1587590,Action,Singleplayer,False
657422,Simulation,Singleplayer,False
2447000,,Singleplayer,False
1593170,Simulation,Singleplayer,False
1606200,,Singleplayer,False
1662910,RPG,Singleplayer,False
1664930,Simulation,Singleplayer,False
1717510,Adventure,Singleplayer,True
1782210,Action,Multiplayer,False
1803840,Action,Singleplayer,False
1835970,Action,Singleplayer,False
1841520,Adventure,Singleplayer,True
1842730,Action,Singleplayer,True
1846790,Action,Singleplayer,False
1879030,Adventure,Multiplayer,False
1917450,Adventure,Singleplayer,True
1969870,Action,Multiplayer,False
1804690,Action,Singleplayer,False
780310,,Singleplayer,False
1995890,Action,Singleplayer,True
2010320,,Singleplayer,True
2021560,Action,Singleplayer,True
2062372,Action,Singleplayer,False
1905530,,Singleplayer,False
31170,Adventure,Singleplayer,False
33930,Action,Multiplayer,False
73031,Action,Singleplayer,False
216670,Strategy,Singleplayer,True
219760,Action,Singleplayer,False
220460,Action,Singleplayer,True
224164,Action,Singleplayer,False
232890,Action,Multiplayer,True
243950,Action,Multiplayer,False
246580,Action,Multiplayer,False
292982,RPG,Singleplayer,False
294810,Action,Multiplayer,False
301894,Action,Singleplayer,False
306390,RPG,Singleplayer,False
314410,Action,Multiplayer,True
318740,Adventure,Singleplayer,False
325991,Simulation,Singleplayer,False
587970,Action,Multiplayer,True
344740,Action,Singleplayer,True
359570,Strategy,Singleplayer,True
367872,Action,Singleplayer,False
376200,Strategy,Multiplayer,True
390100,Action,Singleplayer,False
2349820,,Singleplayer,False
402840,Action,Multiplayer,True
411680,Strategy,Singleplayer,True
421190,Action,Multiplayer,False
449220,Action,Singleplayer,True
465180,Adventure,Singleplayer,True
552620,RPG,Singleplayer,True
561000,Adventure,Singleplayer,True
564050,Action,Singleplayer,True
566440,Action,Multiplayer,False
493190,Sports,Singleplayer,True
606080,Strategy,Singleplayer,False
617120,Action,Singleplayer,False
630870,Adventure,Singleplayer,True
643880,Action,Singleplayer,False
803020,Sports,Singleplayer,False
804530,,Singleplayer,True
820610,Action,Singleplayer,True
853220,Adventure,Singleplayer,True
909660,RPG,Singleplayer,False
980548,Simulation,Singleplayer,False
1003430,,Singleplayer,True
2348090,Strategy,Singleplayer,True
1013870,Adventure,Singleplayer,True
1026130,Action,Multiplayer,True
1026820,,Singleplayer,True
1028920,Action,Singleplayer,False
1043430,Strategy,Singleplayer,True
1045180,Action,Singleplayer,True
1256,Action,Singleplayer,False
35425,Action,Singleplayer,False
1050510,Sports,Singleplayer,True
1087423,Action,Singleplayer,False
1090180,Action,Singleplayer,False
1122720,Action,Singleplayer,True
1145410,Strategy,Singleplayer,True
1151120,Action,Singleplayer,True
1160360,Adventure,Singleplayer,True
1162470,Action,Singleplayer,True
1163070,RPG,Singleplayer,True
1243750,Sports,Singleplayer,False
1258590,,Singleplayer,True
1258710,Action,Singleplayer,True
1271100,Action,Singleplayer,False
1306620,Action,Singleplayer,True
367680,Strategy,Singleplayer,True
1334110,Action,Multiplayer,True
1334730,Action,Singleplayer,False
1418846,Simulation,Singleplayer,False
1434480,Adventure,Singleplayer,False
1458390,Action,Singleplayer,False
1462530,Action,Singleplayer,True
1517960,Action,Singleplayer,True
1546510,,Singleplayer,False
1580510,Adventure,Singleplayer,False
1657600,Adventure,Singleplayer,False
1687980,Simulation,Singleplayer,True
1704060,RPG,Singleplayer,True
1715690,Action,Multiplayer,False
1724942,Action,Singleplayer,False
1797490,Strategy,Singleplayer,True
1901750,Simulation,Singleplayer,True
2005972,Action,Singleplayer,False
2065000,Action,Singleplayer,False
703310,Action,Singleplayer,False
2094730,Adventure,Singleplayer,False
2169090,,Singleplayer,False
2206120,Action,Singleplayer,True
3800,Action,Singleplayer,False
25900,Adventure,Singleplayer,False
32400,Action,Singleplayer,False
98820,RPG,Singleplayer,True
222561,Simulation,Singleplayer,False
234350,,Singleplayer,False
277763,Simulation,Singleplayer,False
283920,Adventure,Singleplayer,False
292930,Adventure,Singleplayer,False
294730,Strategy,Singleplayer,False
303680,Action,Singleplayer,False
311340,Action,Multiplayer,False
311720,RPG,Singleplayer,True
311800,Action,Singleplayer,False
319011,RPG,Singleplayer,False
325950,Simulation,Singleplayer,False
327177,Action,Singleplayer,False
346560,Adventure,Singleplayer,True
350070,Action,Singleplayer,True
352400,Action,Multiplayer,False
354330,RPG,Singleplayer,False
358310,Action,Singleplayer,False
368620,Action,Singleplayer,True
376931,Simulation,Singleplayer,False
379310,Adventure,Singleplayer,True
385120,Strategy,Singleplayer,True
398850,Action,Singleplayer,True
400370,Adventure,Singleplayer,False
402210,Adventure,Singleplayer,False
405710,Adventure,Multiplayer,False
409100,Action,Singleplayer,True
2058060,Adventure,Singleplayer,True
415830,Strategy,Singleplayer,False
423365,Sports,Singleplayer,False
497800,Adventure,Singleplayer,True
547930,Action,Singleplayer,False
551860,RPG,Singleplayer,False
556212,Simulation,Singleplayer,False
567030,,Singleplayer,True
607120,Strategy,Singleplayer,False
625500,Action,Singleplayer,True
744190,Adventure,Singleplayer,True
780390,Action,Multiplayer,True
795160,Adventure,Singleplayer,True
913550,Action,Multiplayer,True
916730,Action,Singleplayer,True
917840,Adventure,Singleplayer,True
943980,Adventure,Singleplayer,True
971680,,Singleplayer,True
974570,Action,Singleplayer,True
1045840,Action,Singleplayer,True
1086030,,Singleplayer,True
1116650,Simulation,Singleplayer,True
1124260,Strategy,Singleplayer,False
1133330,Simulation,Singleplayer,True
1139310,Action,Singleplayer,True
1162110,Adventure,Singleplayer,False
1167700,Adventure,Singleplayer,True
1172510,Strategy,Singleplayer,False
1196080,Simulation,Singleplayer,True
1196470,Strategy,Multiplayer,False
1215280,Action,Singleplayer,True
1232100,Action,Singleplayer,True
1232255,Action,Singleplayer,False
1241550,Action,Singleplayer,True
1286760,,Singleplayer,False
441380,,Singleplayer,False
1315120,Simulation,Singleplayer,False
1343750,Action,Singleplayer,True
1348690,RPG,Singleplayer,False
1410640,Adventure,Singleplayer,False
1427400,Adventure,Singleplayer,True
1434350,RPG,Singleplayer,True
1435510,,Singleplayer,False
1476760,,Singleplayer,False
1497120,,Multiplayer,False
1522280,Strategy,Singleplayer,True
1533007,Adventure,Singleplayer,False
1553320,Action,Singleplayer,True
1579090,Action,Singleplayer,False
661680,Adventure,Singleplayer,True
1580150,Adventure,Singleplayer,False
1600930,RPG,Singleplayer,False
1649570,,Singleplayer,False
1671900,,Singleplayer,False
1680880,Action,Singleplayer,False
1726730,Simulation,Singleplayer,True
1736630,,Singleplayer,False
1771730,Strategy,Singleplayer,True
1829470,,Singleplayer,True
1829620,,Singleplayer,True
1889620,Adventure,Singleplayer,False
1895890,Adventure,Singleplayer,True
1915740,Adventure,Singleplayer,False
1944660,RPG,Multiplayer,False
2202023,Simulation,Singleplayer,False
2148901,Strategy,Singleplayer,False
2200740,Action,Singleplayer,False
51010,Simulation,Singleplayer,False
206500,Action,Multiplayer,True
215257,Action,Singleplayer,False
224980,Action,Singleplayer,False
289880,Action,Singleplayer,False
291050,Adventure,Singleplayer,True
293240,Action,Singleplayer,True
314020,Adventure,Singleplayer,True
334120,Adventure,Singleplayer,True
343560,,Multiplayer,True
345460,Strategy,Singleplayer,True
375840,,Singleplayer,True
438680,Action,Multiplayer,True
460390,Adventure,Singleplayer,True
242050,,Singleplayer,False
454160,Adventure,Singleplayer,True
485350,Simulation,Singleplayer,True
511090,,Singleplayer,True
531160,Action,Singleplayer,False
541450,RPG,Singleplayer,False
549070,Simulation,Singleplayer,False
595460,Simulation,Singleplayer,True
595930,Strategy,Multiplayer,True
649410,Adventure,Singleplayer,True
1337710,Action,Singleplayer,True
676830,Adventure,Singleplayer,True
684530,Action,Singleplayer,True
704450,Action,Multiplayer,False
769730,,Multiplayer,True
809020,Action,Singleplayer,True
835650,Strategy,Multiplayer,True
878463,Action,Singleplayer,False
890220,Strategy,Singleplayer,True
907881,Action,Singleplayer,False
917720,RPG,Singleplayer,False
920320,Adventure,Singleplayer,True
931280,Action,Singleplayer,True
940770,Adventure,Singleplayer,True
947930,Simulation,Singleplayer,True
951740,Sports,Multiplayer,True
961510,Action,Singleplayer,True
978520,RPG,Singleplayer,False
987150,Action,Singleplayer,True
988470,Strategy,Singleplayer,False
1034850,Strategy,Singleplayer,True
1039970,Action,Singleplayer,False
1054050,RPG,Singleplayer,False
1062960,Adventure,Singleplayer,True
1109720,Action,Singleplayer,True
1114950,Adventure,Singleplayer,True
1166000,Strategy,Singleplayer,False
1176870,Action,Multiplayer,False
1189230,RPG,Singleplayer,True
1195560,Action,Singleplayer,True
1236490,Action,Singleplayer,True
1253680,Sports,Singleplayer,True
1262720,Action,Singleplayer,False
1298140,Adventure,Singleplayer,True
1301230,Action,Singleplayer,False
1302590,Adventure,Singleplayer,True
1314140,Simulation,Multiplayer,False
1340640,Adventure,Singleplayer,True
1353946,Action,Singleplayer,False
1377260,Strategy,Singleplayer,True
1383160,Action,Singleplayer,False
1432642,Action,Singleplayer,False
1432680,Adventure,Singleplayer,True
1656370,,Singleplayer,False
1482080,Action,Singleplayer,False
1487590,Adventure,Singleplayer,False
1489120,Action,Multiplayer,False
1523400,Action,Singleplayer,False
1533011,Adventure,Singleplayer,False
1610540,Action,Singleplayer,True
1624460,Action,Singleplayer,False
1648470,RPG,Singleplayer,False
1651610,Action,Singleplayer,True
1663410,Action,Singleplayer,False
1673630,Action,Singleplayer,False
1683620,Adventure,Singleplayer,False
1697940,Adventure,Singleplayer,True
1767560,Strategy,Multiplayer,False
1802450,Action,Singleplayer,True
1833830,Action,Singleplayer,True
471920,Adventure,Singleplayer,True
1898670,,Singleplayer,True
1939560,Adventure,Singleplayer,True
1973700,Simulation,Singleplayer,False
2164490,Simulation,Singleplayer,False
2170270,Action,Singleplayer,False
2215540,Adventure,Singleplayer,False
2241390,Action,Singleplayer,True
35460,Action,Singleplayer,True
207690,Adventure,Singleplayer,False
208363,Simulation,Singleplayer,False
223597,Simulation,Singleplayer,False
240820,Action,Singleplayer,True
242820,Action,Singleplayer,True
251890,Adventure,Multiplayer,True
257970,RPG,Singleplayer,False
264560,Adventure,Singleplayer,True
270210,Action,Singleplayer,True
326670,Adventure,Singleplayer,False
328500,Action,Singleplayer,True
331920,Simulation,Multiplayer,True
345060,Action,Singleplayer,True
354310,Adventure,Singleplayer,False
372110,Action,Singleplayer,False
378649,Action,Singleplayer,False
458710,Action,Singleplayer,True
463590,Action,Singleplayer,True
480430,Action,Multiplayer,True
504390,Adventure,Singleplayer,True
511680,Action,Multiplayer,False
511740,Action,Singleplayer,False
517160,Simulation,Singleplayer,True
522210,Action,Singleplayer,True
497970,Action,Singleplayer,True
524910,Adventure,Singleplayer,False
1259930,RPG,Singleplayer,True
567580,Action,Singleplayer,True
584381,Action,Singleplayer,True
587430,Action,Singleplayer,True
588440,Action,Multiplayer,True
647830,Action,Multiplayer,False
648050,Action,Singleplayer,True
675490,Action,Singleplayer,True
716660,Strategy,Singleplayer,False
725270,,Singleplayer,True
729850,Action,Multiplayer,False
741400,Action,Multiplayer,True
763760,,Singleplayer,True
781480,Adventure,Singleplayer,True
844340,Adventure,Singleplayer,True
855640,Adventure,Singleplayer,True
857280,Action,Singleplayer,False
864540,Action,Singleplayer,False
893010,Adventure,Singleplayer,True
893790,Action,Singleplayer,True
920562,Action,Singleplayer,False
1270100,Strategy,Singleplayer,False
929010,Adventure,Singleplayer,True
929550,RPG,Singleplayer,True
944810,Adventure,Singleplayer,False
954560,Action,Singleplayer,True
1004490,Action,Multiplayer,True
1057060,Strategy,Singleplayer,False
1071330,RPG,Singleplayer,True
1076120,Strategy,Singleplayer,False
1105620,Action,Singleplayer,False
1132970,Action,Singleplayer,True
1136040,,Singleplayer,True
1140890,Action,Singleplayer,True
1143650,Strategy,Singleplayer,True
1151390,Action,Singleplayer,True
1154810,Action,Singleplayer,False
1156960,Adventure,Singleplayer,True
1162560,Action,Singleplayer,False
1188610,RPG,Singleplayer,False
1233590,Strategy,Multiplayer,False
1251940,Adventure,Singleplayer,False
1279240,Action,Singleplayer,True
1329110,,Singleplayer,True
1353270,Adventure,Singleplayer,False
1363770,Adventure,Multiplayer,True
1368110,Action,Singleplayer,False
1379970,Adventure,Singleplayer,True
1395100,,Singleplayer,False
1420650,Action,Singleplayer,True
1484620,Adventure,Singleplayer,True
1535200,Action,Singleplayer,True
1082450,Adventure,Multiplayer,True
1538570,Strategy,Multiplayer,False
1601680,RPG,Singleplayer,False
1662340,Adventure,Singleplayer,True
1683900,Action,Singleplayer,False
1692700,Action,Singleplayer,False
1715460,Action,Singleplayer,False
1785010,Strategy,Singleplayer,False
1723530,RPG,Multiplayer,False
1753270,RPG,Singleplayer,False
1785250,Action,Singleplayer,False
1841200,Adventure,Singleplayer,False
1871300,Action,Singleplayer,True
1892030,Strategy,Multiplayer,True
1901670,Sports,Singleplayer,False
1929370,,Singleplayer,False
1949740,Action,Multiplayer,True
1998962,Simulation,Singleplayer,False
2144400,,Singleplayer,False
2194030,Action,Multiplayer,True
1640650,Action,Singleplayer,False
6910,Action,Singleplayer,False
31890,Adventure,Singleplayer,False
40135,Strategy,Multiplayer,False
91900,Action,Multiplayer,False
99300,Action,Multiplayer,False
206450,,Singleplayer,True
212671,Action,Singleplayer,False
227020,Strategy,Singleplayer,False
230860,Action,Multiplayer,True
241760,Action,Singleplayer,False
1174110,Simulation,Singleplayer,True
243220,Adventure,Singleplayer,True
250340,Action,Multiplayer,True
265610,Action,Singleplayer,True
327170,Action,Singleplayer,False
339830,Action,Singleplayer,True
344500,Adventure,Singleplayer,True
354331,Strategy,Singleplayer,False
365160,Adventure,Singleplayer,True
378580,Action,Singleplayer,True
439490,Action,Singleplayer,True
448290,Action,Singleplayer,True
450140,Strategy,Singleplayer,False
455700,Action,Singleplayer,False
457860,Adventure,Singleplayer,False
461500,Action,Singleplayer,True
490490,Action,Singleplayer,False
501840,Adventure,Singleplayer,False
564780,RPG,Singleplayer,False
594950,Adventure,Singleplayer,True
596910,Adventure,Singleplayer,True
600130,Action,Singleplayer,True
676240,Action,Singleplayer,True
680480,RPG,Singleplayer,True
691690,Adventure,Singleplayer,False
1132230,Action,Singleplayer,False
1162200,Action,Singleplayer,False
726110,Strategy,Singleplayer,True
752580,Strategy,Multiplayer,False
753220,,Singleplayer,True
814300,Action,Multiplayer,True
838730,Adventure,Singleplayer,False
842910,Action,Singleplayer,True
850210,Action,Singleplayer,True
864160,Action,Singleplayer,False
898890,Adventure,Singleplayer,True
904570,,Singleplayer,True
976930,Action,Singleplayer,True
1016860,Action,Singleplayer,True
1024480,Strategy,Singleplayer,False
1027250,Adventure,Singleplayer,False
1055170,Action,Singleplayer,True
1067720,Action,Singleplayer,True
1657120,Action,Singleplayer,False
1175830,Action,Singleplayer,False
1186040,Action,Multiplayer,False
1186880,Adventure,Singleplayer,True
1191260,Action,Singleplayer,False
1203043,Action,Singleplayer,False
1205600,RPG,Singleplayer,True
1246570,Adventure,Singleplayer,True
1253710,Strategy,Singleplayer,True
1290220,Sports,Singleplayer,True
1300100,Action,Singleplayer,False
1329880,Adventure,Singleplayer,False
1348300,RPG,Singleplayer,False
903280,Adventure,Singleplayer,True
1371630,Adventure,Singleplayer,True
1374930,RPG,Singleplayer,True
1392600,Simulation,Singleplayer,True
1443080,,Singleplayer,False
1444150,Simulation,Singleplayer,False
1483570,Adventure,Singleplayer,False
1534200,,Singleplayer,True
1558880,Action,Singleplayer,False
1567060,Action,Singleplayer,True
1572990,,Singleplayer,False
1620100,Action,Singleplayer,False
1642010,RPG,Singleplayer,False
1650550,Simulation,Singleplayer,True
1660900,Adventure,Singleplayer,False
1740520,Adventure,Singleplayer,True
1779560,Action,Singleplayer,True
1780720,Adventure,Singleplayer,False
1835200,Action,Singleplayer,True
326520,,Singleplayer,False
1872680,Action,Singleplayer,False
1911390,Action,Multiplayer,True
1921390,,Singleplayer,False
2003370,Strategy,Singleplayer,True
2074910,Strategy,Singleplayer,True
2115650,Strategy,Singleplayer,False
2138010,,Singleplayer,False
2141820,Action,Singleplayer,True
2152630,Strategy,Multiplayer,True
2200971,Action,Singleplayer,False
3170,Adventure,Singleplayer,False
3830,Action,Singleplayer,False
16860,Strategy,Singleplayer,False
25980,Strategy,Multiplayer,False
35080,Action,Singleplayer,False
55391,Action,Singleplayer,False
55397,Action,Singleplayer,False
241320,Action,Singleplayer,True
254880,Strategy,Singleplayer,False
353890,Action,Singleplayer,False
259680,Adventure,Singleplayer,True
277700,Action,Singleplayer,True
277752,Simulation,Singleplayer,False
328930,Simulation,Singleplayer,False
338190,Action,Singleplayer,True
341870,Action,Singleplayer,True
375450,RPG,Singleplayer,False
410710,Action,Singleplayer,False
418190,RPG,Singleplayer,True
418440,Adventure,Singleplayer,True
435530,Action,Singleplayer,True
462930,Adventure,Singleplayer,True
476868,RPG,Singleplayer,False
481090,Adventure,Singleplayer,True
501790,Adventure,Singleplayer,False
515180,Action,Multiplayer,False
529020,Sports,Singleplayer,False
534370,RPG,Singleplayer,False
255710,,Singleplayer,False
544920,Action,Multiplayer,True
557400,Action,Singleplayer,True
574940,Action,Singleplayer,True
581520,Adventure,Singleplayer,False
586240,Adventure,Singleplayer,True
590360,Action,Singleplayer,True
602623,Simulation,Singleplayer,False
615780,Adventure,Singleplayer,False
616720,,Singleplayer,False
618550,,Singleplayer,True
628950,Adventure,Singleplayer,True
635030,Strategy,Singleplayer,True
639490,Adventure,Singleplayer,False
641000,Adventure,Multiplayer,False
654100,Action,Multiplayer,True
712970,Strategy,Singleplayer,False
715380,Action,Singleplayer,False
726840,Strategy,Singleplayer,True
750030,Adventure,Singleplayer,True
752900,Action,Multiplayer,False
2012010,Strategy,Singleplayer,False
819040,,Singleplayer,True
822830,Adventure,Singleplayer,True
824570,Strategy,Singleplayer,True
824830,,Singleplayer,True
861710,,Singleplayer,True
900270,Adventure,Singleplayer,True
906130,Sports,Singleplayer,False
908990,Action,Singleplayer,True
919051,Adventure,Singleplayer,True
924650,Action,Singleplayer,True
940710,Action,Singleplayer,True
955060,,Singleplayer,True
979710,,Singleplayer,False
980590,Simulation,Singleplayer,True
982350,Action,Singleplayer,False
985400,Adventure,Singleplayer,True
1004893,Sports,Singleplayer,False
1046930,Strategy,Multiplayer,False
1054071,Action,Singleplayer,True
1075200,Adventure,Singleplayer,True
1089830,Sports,Singleplayer,False
1092140,Action,Singleplayer,True
1106530,Action,Singleplayer,True
1126420,Action,Singleplayer,True
1137350,Strategy,Singleplayer,True
1142390,Action,Singleplayer,True
1144030,Adventure,Singleplayer,True
1171310,Action,Singleplayer,True
1197570,Action,Singleplayer,False
1199180,Action,Singleplayer,True
1200330,Strategy,Singleplayer,False
1210270,Action,Singleplayer,True
1213220,Action,Singleplayer,True
1220600,Simulation,Singleplayer,False
1221800,,Singleplayer,True
1240550,Strategy,Singleplayer,True
1254130,Strategy,Multiplayer,True
1270720,Action,Singleplayer,False
1306720,Action,Multiplayer,True
1307400,Action,Singleplayer,True
1389610,Action,Singleplayer,False
1397380,Action,Singleplayer,False
1405470,Adventure,Singleplayer,True
1432390,Adventure,Singleplayer,True
1458590,,Singleplayer,True
1491460,Action,Multiplayer,True
1566550,Adventure,Singleplayer,True
1571890,Sports,Multiplayer,False
1589010,,Singleplayer,False
1619010,,Singleplayer,False
259780,Action,Singleplayer,True
1634990,Action,Singleplayer,False
1663860,Action,Multiplayer,True
1724390,Strategy,Singleplayer,False
1788430,Strategy,Singleplayer,True
1874870,Adventure,Singleplayer,True
1921840,Action,Singleplayer,True
1945220,Action,Singleplayer,True
2005660,Strategy,Singleplayer,False
2070540,Action,Singleplayer,False
2088160,RPG,Singleplayer,False
2133158,Action,Singleplayer,False
220,Action,Multiplayer,False
9850,Strategy,Multiplayer,False
18523,Strategy,Singleplayer,True
224163,Action,Singleplayer,False
225420,Strategy,Multiplayer,False
227940,Action,Multiplayer,True
259190,Action,Singleplayer,False
291480,Action,Multiplayer,False
304213,Simulation,Singleplayer,True
336060,Action,Singleplayer,False
352520,Adventure,Singleplayer,False
362930,Action,Multiplayer,False
368370,,Singleplayer,False
373380,Strategy,Singleplayer,False
386970,Adventure,Singleplayer,True
388620,Adventure,Singleplayer,True
438130,Adventure,Singleplayer,False
464920,Strategy,Singleplayer,False
466110,Action,Singleplayer,True
471550,Action,Multiplayer,True
494430,Action,Singleplayer,False
526160,Action,Multiplayer,True
530660,Action,Singleplayer,True
2013290,Strategy,Singleplayer,False
547390,,Singleplayer,False
551450,Action,Singleplayer,False
562398,Simulation,Singleplayer,False
563810,Adventure,Singleplayer,True
579980,Adventure,Singleplayer,False
626470,RPG,Multiplayer,True
975620,Adventure,Singleplayer,True
633060,Adventure,Singleplayer,True
645420,Adventure,Singleplayer,True
645670,Strategy,Singleplayer,False
659960,Action,Singleplayer,True
682780,,Singleplayer,True
702700,Action,Multiplayer,False
733300,Adventure,Singleplayer,True
733340,Adventure,Singleplayer,False
856890,Action,Singleplayer,True
861250,Action,Singleplayer,True
874340,Action,Singleplayer,False
1551560,RPG,Singleplayer,True
1913370,,Singleplayer,False
2458610,,Singleplayer,False
513710,,Singleplayer,False
1457320,,Singleplayer,False
654890,,Singleplayer,False
1250410,,Singleplayer,False
914260,Action,Multiplayer,True
918530,Adventure,Singleplayer,True
926140,RPG,Singleplayer,False
931630,,Singleplayer,True
960710,Adventure,Singleplayer,True
979560,,Singleplayer,False
992120,Action,Singleplayer,True
1028270,Adventure,Singleplayer,False
1037120,Adventure,Singleplayer,True
1041840,Action,Singleplayer,False
1062000,Strategy,Singleplayer,True
1073820,Adventure,Singleplayer,True
1074080,,Singleplayer,False
1080450,Adventure,Singleplayer,False
1093290,Adventure,Singleplayer,True
1155590,Action,Multiplayer,True
597180,,Singleplayer,False
1126890,Strategy,Multiplayer,True
1145130,Simulation,Singleplayer,False
1175430,Adventure,Singleplayer,True
1190150,Action,Multiplayer,True
1206290,Action,Multiplayer,True
1211174,Action,Singleplayer,False
1216230,,Multiplayer,True
1253270,Action,Singleplayer,False
1292170,Strategy,Singleplayer,False
1303313,RPG,Singleplayer,False
1412761,Strategy,Singleplayer,True
1459540,Adventure,Singleplayer,False
1496130,,Singleplayer,False
1534340,Action,Singleplayer,False
1534850,Adventure,Singleplayer,True
1550270,Action,Singleplayer,False
1301740,Action,Singleplayer,False
2512180,,Singleplayer,False
393380,,Singleplayer,False
594650,,Singleplayer,False
1142710,,Singleplayer,False
2111170,,Singleplayer,False
678950,Action,Multiplayer,False
1151340,,Singleplayer,False
1569930,RPG,Singleplayer,False
1586880,Adventure,Singleplayer,False
1609730,Action,Singleplayer,False
1644490,Action,Multiplayer,True
1744780,Action,Singleplayer,False
1763083,Action,Multiplayer,False
815580,Adventure,Singleplayer,False
1766010,Action,Singleplayer,True
1812340,Adventure,Singleplayer,False
